Flat profile:

Each sample counts as 0.01 seconds.
  %   cumulative   self              self     total           
 time   seconds   seconds    calls   s/call   s/call  name    
                0.00    0.00   51139/51139       std::_List_node<MutationEvent*>* std::__cxx11::list<MutationEvent*, std::allocator<MutationEvent*> >::_M_create_node<MutationEvent* const&>(MutationEvent* const&) [578]
[573]    0.0    0.00    0.00   51139         void std::allocator_traits<std::allocator<std::_List_node<MutationEvent*> > >::construct<MutationEvent*, MutationEvent* const&>(std::allocator<std::_List_node<MutationEvent*> >&, MutationEvent**, MutationEvent* const&) [573]
                0.00    0.00   51139/204556      MutationEvent* const& std::forward<MutationEvent* const&>(std::remove_reference<MutationEvent* const&>::type&) [295]
                0.00    0.00   51139/51139       void __gnu_cxx::new_allocator<std::_List_node<MutationEvent*> >::construct<MutationEvent*, MutationEvent* const&>(MutationEvent**, MutationEvent* const&) [557]
-----------------------------------------------
                0.00    0.00   51139/51139       Organism::apply_mutations(std::__cxx11::list<MutationEvent*, std::allocator<MutationEvent*> > const&) [6]
[574]    0.0    0.00    0.00   51139         std::_List_const_iterator<MutationEvent*>::operator++() [574]
-----------------------------------------------
                0.00    0.00   51139/51139       std::_List_node<MutationEvent*>* std::__cxx11::list<MutationEvent*, std::allocator<MutationEvent*> >::_M_create_node<MutationEvent* const&>(MutationEvent* const&) [578]
[575]    0.0    0.00    0.00   51139         std::__cxx11::_List_base<MutationEvent*, std::allocator<MutationEvent*> >::_M_get_node() [575]
                0.00    0.00   51139/51139       std::allocator_traits<std::allocator<std::_List_node<MutationEvent*> > >::allocate(std::allocator<std::_List_node<MutationEvent*> >&, unsigned long) [572]
-----------------------------------------------
                0.00    0.00   51139/51139       void std::__cxx11::list<MutationEvent*, std::allocator<MutationEvent*> >::_M_insert<MutationEvent* const&>(std::_List_iterator<MutationEvent*>, MutationEvent* const&) [579]
[576]    0.0    0.00    0.00   51139         std::__cxx11::_List_base<MutationEvent*, std::allocator<MutationEvent*> >::_M_inc_size(unsigned long) [576]
-----------------------------------------------
                0.00    0.00   51139/51139       std::__cxx11::_List_base<MutationEvent*, std::allocator<MutationEvent*> >::_M_clear() [189]
[577]    0.0    0.00    0.00   51139         std::__cxx11::_List_base<MutationEvent*, std::allocator<MutationEvent*> >::_M_put_node(std::_List_node<MutationEvent*>*) [577]
                0.00    0.00   51139/51139       std::allocator_traits<std::allocator<std::_List_node<MutationEvent*> > >::deallocate(std::allocator<std::_List_node<MutationEvent*> >&, std::_List_node<MutationEvent*>*, unsigned long) [570]
-----------------------------------------------
                0.00    0.00   51139/51139       void std::__cxx11::list<MutationEvent*, std::allocator<MutationEvent*> >::_M_insert<MutationEvent* const&>(std::_List_iterator<MutationEvent*>, MutationEvent* const&) [579]
[578]    0.0    0.00    0.00   51139         std::_List_node<MutationEvent*>* std::__cxx11::list<MutationEvent*, std::allocator<MutationEvent*> >::_M_create_node<MutationEvent* const&>(MutationEvent* const&) [578]
                0.00    0.00   51139/51139       std::__cxx11::_List_base<MutationEvent*, std::allocator<MutationEvent*> >::_M_get_node() [575]
                0.00    0.00   51139/102278      std::__cxx11::_List_base<MutationEvent*, std::allocator<MutationEvent*> >::_M_get_Node_allocator() [363]
                0.00    0.00   51139/51139       std::__allocated_ptr<std::allocator<std::_List_node<MutationEvent*> > >::__allocated_ptr(std::allocator<std::_List_node<MutationEvent*> >&, std::_List_node<MutationEvent*>*) [567]
                0.00    0.00   51139/204556      MutationEvent* const& std::forward<MutationEvent* const&>(std::remove_reference<MutationEvent* const&>::type&) [295]
                0.00    0.00   51139/153417      std::_List_node<MutationEvent*>::_M_valptr() [320]
                0.00    0.00   51139/51139       void std::allocator_traits<std::allocator<std::_List_node<MutationEvent*> > >::construct<MutationEvent*, MutationEvent* const&>(std::allocator<std::_List_node<MutationEvent*> >&, MutationEvent**, MutationEvent* const&) [573]
                0.00    0.00   51139/51139       std::__allocated_ptr<std::allocator<std::_List_node<MutationEvent*> > >::operator=(decltype(nullptr)) [569]
                0.00    0.00   51139/51139       std::__allocated_ptr<std::allocator<std::_List_node<MutationEvent*> > >::~__allocated_ptr() [568]
-----------------------------------------------
                0.00    0.00   51139/51139       std::__cxx11::list<MutationEvent*, std::allocator<MutationEvent*> >::push_back(MutationEvent* const&) [580]
[579]    0.0    0.00    0.00   51139         void std::__cxx11::list<MutationEvent*, std::allocator<MutationEvent*> >::_M_insert<MutationEvent* const&>(std::_List_iterator<MutationEvent*>, MutationEvent* const&) [579]
                0.00    0.00   51139/204556      MutationEvent* const& std::forward<MutationEvent* const&>(std::remove_reference<MutationEvent* const&>::type&) [295]
                0.00    0.00   51139/51139       std::_List_node<MutationEvent*>* std::__cxx11::list<MutationEvent*, std::allocator<MutationEvent*> >::_M_create_node<MutationEvent* const&>(MutationEvent* const&) [578]
                0.00    0.00   51139/51139       std::__cxx11::_List_base<MutationEvent*, std::allocator<MutationEvent*> >::_M_inc_size(unsigned long) [576]
-----------------------------------------------
                0.00    0.00   51139/51139       DnaMutator::generate_next_mutation(int) [132]
[580]    0.0    0.00    0.00   51139         std::__cxx11::list<MutationEvent*, std::allocator<MutationEvent*> >::push_back(MutationEvent* const&) [580]
                0.00    0.00   51139/1075139     std::__cxx11::list<MutationEvent*, std::allocator<MutationEvent*> >::end() [202]
                0.00    0.00   51139/51139       void std::__cxx11::list<MutationEvent*, std::allocator<MutationEvent*> >::_M_insert<MutationEvent* const&>(std::_List_iterator<MutationEvent*>, MutationEvent* const&) [579]
-----------------------------------------------
                0.00    0.00   51139/51139       std::__allocated_ptr<std::allocator<std::_List_node<MutationEvent*> > >::__allocated_ptr(std::allocator<std::_List_node<MutationEvent*> >&, std::_List_node<MutationEvent*>*) [567]
[581]    0.0    0.00    0.00   51139         std::allocator<std::_List_node<MutationEvent*> >* std::__addressof<std::allocator<std::_List_node<MutationEvent*> > >(std::allocator<std::_List_node<MutationEvent*> >&) [581]
-----------------------------------------------
                0.00    0.00   51007/51007       std::allocator_traits<std::allocator<Protein*> >::deallocate(std::allocator<Protein*>&, Protein**, unsigned long) [586]
[582]    0.0    0.00    0.00   51007         __gnu_cxx::new_allocator<Protein*>::deallocate(Protein**, unsigned long) [582]
-----------------------------------------------
                0.00    0.00   51007/51007       std::allocator_traits<std::allocator<Protein*> >::allocate(std::allocator<Protein*>&, unsigned long) [587]
[583]    0.0    0.00    0.00   51007         __gnu_cxx::new_allocator<Protein*>::allocate(unsigned long, void const*) [583]
                0.00    0.00   51007/255035      __gnu_cxx::new_allocator<Protein*>::max_size() const [278]
-----------------------------------------------
                0.00    0.00   51007/51007       std::vector<Protein*, std::allocator<Protein*> >::_M_default_append(unsigned long) [592]
[584]    0.0    0.00    0.00   51007         std::vector<Protein*, std::allocator<Protein*> >::_M_check_len(unsigned long, char const*) const [584]
                0.00    0.00  204028/358529      std::vector<Protein*, std::allocator<Protein*> >::size() const [268]
                0.00    0.00  102014/204028      std::vector<Protein*, std::allocator<Protein*> >::max_size() const [297]
                0.00    0.00   51007/159331      unsigned long const& std::max<unsigned long>(unsigned long const&, unsigned long const&) [304]
-----------------------------------------------
                0.00    0.00   51007/51007       std::vector<Protein*, std::allocator<Protein*> >::_M_default_append(unsigned long) [592]
[585]    0.0    0.00    0.00   51007         std::_Vector_base<Protein*, std::allocator<Protein*> >::_M_allocate(unsigned long) [585]
                0.00    0.00   51007/51007       std::allocator_traits<std::allocator<Protein*> >::allocate(std::allocator<Protein*>&, unsigned long) [587]
-----------------------------------------------
                0.00    0.00   51007/51007       std::_Vector_base<Protein*, std::allocator<Protein*> >::_M_deallocate(Protein**, unsigned long) [361]
[586]    0.0    0.00    0.00   51007         std::allocator_traits<std::allocator<Protein*> >::deallocate(std::allocator<Protein*>&, Protein**, unsigned long) [586]
                0.00    0.00   51007/51007       __gnu_cxx::new_allocator<Protein*>::deallocate(Protein**, unsigned long) [582]
-----------------------------------------------
                0.00    0.00   51007/51007       std::_Vector_base<Protein*, std::allocator<Protein*> >::_M_allocate(unsigned long) [585]
[587]    0.0    0.00    0.00   51007         std::allocator_traits<std::allocator<Protein*> >::allocate(std::allocator<Protein*>&, unsigned long) [587]
                0.00    0.00   51007/51007       __gnu_cxx::new_allocator<Protein*>::allocate(unsigned long, void const*) [583]
-----------------------------------------------
                0.00    0.00   51007/51007       Protein** std::__uninitialized_default_n<Protein**, unsigned long>(Protein**, unsigned long) [598]
[588]    0.0    0.00    0.00   51007         Protein** std::__uninitialized_default_n_1<true>::__uninit_default_n<Protein**, unsigned long>(Protein**, unsigned long) [588]
                0.00    0.00   51007/51007       Protein** std::fill_n<Protein**, unsigned long, Protein*>(Protein**, unsigned long, Protein* const&) [600]
-----------------------------------------------
                0.00    0.00   51007/51007       std::vector<Protein*, std::allocator<Protein*> >::_M_default_append(unsigned long) [592]
[589]    0.0    0.00    0.00   51007         std::vector<Protein*, std::allocator<Protein*> >::_S_relocate(Protein**, Protein**, Protein**, std::allocator<Protein*>&) [589]
                0.00    0.00   51007/51007       std::vector<Protein*, std::allocator<Protein*> >::_S_do_relocate(Protein**, Protein**, Protein**, std::allocator<Protein*>&, std::integral_constant<bool, true>) [590]
-----------------------------------------------
                0.00    0.00   51007/51007       std::vector<Protein*, std::allocator<Protein*> >::_S_relocate(Protein**, Protein**, Protein**, std::allocator<Protein*>&) [589]
[590]    0.0    0.00    0.00   51007         std::vector<Protein*, std::allocator<Protein*> >::_S_do_relocate(Protein**, Protein**, Protein**, std::allocator<Protein*>&, std::integral_constant<bool, true>) [590]
                0.00    0.00   51007/51007       Protein** std::__relocate_a<Protein**, Protein**, std::allocator<Protein*> >(Protein**, Protein**, Protein**, std::allocator<Protein*>&) [596]
-----------------------------------------------
                0.00    0.00   51007/51007       std::vector<Protein*, std::allocator<Protein*> >::_M_default_append(unsigned long) [592]
[591]    0.0    0.00    0.00   51007         std::vector<Protein*, std::allocator<Protein*> >::_S_use_relocate() [591]
                0.00    0.00   51007/51007       std::vector<Protein*, std::allocator<Protein*> >::_S_nothrow_relocate(std::integral_constant<bool, true>) [593]
-----------------------------------------------
                0.00    0.00   51007/51007       std::vector<Protein*, std::allocator<Protein*> >::resize(unsigned long) [522]
[592]    0.0    0.00    0.00   51007         std::vector<Protein*, std::allocator<Protein*> >::_M_default_append(unsigned long) [592]
                0.00    0.00  102014/204028      std::vector<Protein*, std::allocator<Protein*> >::max_size() const [297]
                0.00    0.00  102014/204768      std::_Vector_base<Protein*, std::allocator<Protein*> >::_M_get_Tp_allocator() [294]
                0.00    0.00   51007/358529      std::vector<Protein*, std::allocator<Protein*> >::size() const [268]
                0.00    0.00   51007/51007       std::vector<Protein*, std::allocator<Protein*> >::_M_check_len(unsigned long, char const*) const [584]
                0.00    0.00   51007/51007       std::vector<Protein*, std::allocator<Protein*> >::_S_use_relocate() [591]
                0.00    0.00   51007/51007       std::_Vector_base<Protein*, std::allocator<Protein*> >::_M_allocate(unsigned long) [585]
                0.00    0.00   51007/51007       Protein** std::__uninitialized_default_n_a<Protein**, unsigned long, Protein*>(Protein**, unsigned long, std::allocator<Protein*>&) [599]
